GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
441282	NA	7.49e-01	0.876	-0.320591	-0.280944	9.04	AKR1B15	aldo-keto reductase family 1 member B15
767558	NA	3.83e-01	0.47	-0.872823	-0.410376	38.87	LUZP6	leucine zipper protein 6
136319	NA	3.83e-01	0.47	-0.872823	-0.410376	38.87	MTPN	myotrophin
835	NA	5.69e-01	0.443	0.569929	0.252293	87.61	CASP2	caspase 2
2146	NA	6.53e-01	0.401	-0.448992	-0.179981	44.77	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
155038	NA	4.49e-01	0.909	-0.756257	-0.687607	12.18	GIMAP8	GTPase, IMAP family member 8
168537	NA	1.73e-01	0.787	1.363251	1.073348	14.46	GIMAP7	GTPase, IMAP family member 7
55303	NA	2.28e-01	0.326	1.205635	0.393503	88.53	GIMAP4	GTPase, IMAP family member 4
100527949	NA	9.63e-01	0.554	0.046712	0.025897	33.67	GIMAP1-GIMAP5	GIMAP1-GIMAP5 readthrough
170575	NA	9.95e-01	0.689	-0.00625	-0.004304	13.56	GIMAP1	GTPase, IMAP family member 1
55340	NA	9.18e-01	0.714	0.10289	0.073509	20.39	GIMAP5	GTPase, IMAP family member 5
6009	NA	8.70e-01	0.767	-0.163711	-0.12558	12.62	RHEB	Ras homolog, mTORC1 binding
51422	NA	4.76e-01	0.473	-0.712899	-0.336952	45.39	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
1667	NA	8.96e-01	0.752	0.130341	0.097966	11.08	DEFA1	defensin alpha 1
728358	NA	8.96e-01	0.752	0.130341	0.097966	11.08	DEFA1B	defensin alpha 1B
4482	NA	7.01e-01	0.613	0.384226	0.235681	21.2	MSRA	methionine sulfoxide reductase A
23039	NA	5.68e-01	0.288	0.571167	0.164742	109	XPO7	exportin 7
10174	NA	7.59e-01	0.421	0.306827	0.129064	54.23	SORBS3	sorbin and SH3 domain containing 3
54793	NA	4.86e-01	0.396	-0.697216	-0.276154	44.87	KCTD9	potassium channel tetramerization domain containing 9
2185	NA	4.66e-01	0.453	-0.729511	-0.33028	56.9	PTK2B	protein tyrosine kinase 2 beta
51435	NA	2.67e-01	0.303	1.108845	0.335582	119.86	SCARA3	scavenger receptor class A member 3
55893	NA	9.84e-03	0.48	-2.581399	-1.237973	32.94	ZNF395	zinc finger protein 395
1846	NA	3.98e-01	0.866	0.84454	0.731399	10.29	DUSP4	dual specificity phosphatase 4
83877	NA	7.25e-01	0.896	0.351892	0.315173	12.16	TM2D2	TM2 domain containing 2
3551	NA	3.14e-01	0.434	-1.007153	-0.436734	75.88	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta
5591	NA	7.08e-01	0.368	0.374658	0.13801	88.3	PRKDC	protein kinase, DNA-activated, catalytic subunit
4173	NA	5.64e-01	0.297	-0.576985	-0.171381	99.48	MCM4	minichromosome maintenance complex component 4
7336	NA	4.97e-02	0.309	1.962412	0.606772	101.16	UBE2V2	ubiquitin conjugating enzyme E2 V2
23212	NA	7.51e-01	0.602	-0.317858	-0.191331	48.88	RRS1	ribosome biogenesis regulator 1 homolog
4603	NA	6.89e-01	0.901	0.400006	0.360475	12.05	MYBL1	MYB proto-oncogene like 1
92421	NA	4.82e-01	0.434	0.703282	0.305366	79.6	CHMP4C	charged multivesicular body protein 4C
51001	NA	3.40e-01	0.455	-0.954493	-0.434352	48.84	MTERF3	mitochondrial transcription termination factor 3
93594	NA	9.58e-01	0.594	0.052473	0.031182	23.51	TBC1D31	TBC1 domain family member 31
29028	NA	3.03e-01	0.423	1.03062	0.436285	62.79	ATAD2	ATPase family AAA domain containing 2
157378	NA	9.44e-01	0.543	0.06964	0.037844	34.05	TMEM65	transmembrane protein 65
6503	NA	8.82e-02	0.949	1.704724	1.617406	12.54	SLA	Src like adaptor
5747	NA	3.51e-01	0.266	-0.932166	-0.248276	135.15	PTK2	protein tyrosine kinase 2
22827	NA	2.77e-01	0.337	-1.086584	-0.36641	92.16	PUF60	poly(U) binding splicing factor 60
54512	NA	9.86e-01	0.343	0.017164	0.005881	80.37	EXOSC4	exosome component 4
1537	NA	5.57e-01	0.386	0.587414	0.226463	86.04	CYC1	cytochrome c1
3717	NA	4.76e-02	0.961	1.980663	1.903153	14.9	JAK2	Janus kinase 2
55958	NA	8.15e-01	0.312	0.23359	0.0729	85.12	KLHL9	kelch like family member 9
5646	NA	1.92e-01	0.867	1.303538	1.129691	10.71	PRSS3	serine protease 3
7016	NA	8.26e-01	0.35	-0.219779	-0.076835	97.07	TESK1	testis associated actin remodelling kinase 1
9833	NA	5.61e-01	1.139	-0.581853	-0.663017	6.98	MELK	maternal embryonic leucine zipper kinase
102724238	NA	4.42e-01	0.937	0.768935	0.720414	7.54	FAM88C	family with sequence similarity 88 member C
387628	NA	4.42e-01	0.937	0.768935	0.720414	7.54	FGF7P6	fibroblast growth factor 7 pseudogene 6
653162	NA	6.99e-01	0.649	0.386672	0.250902	15.96	RPSAP9	ribosomal protein SA pseudogene 9
7088	NA	4.98e-01	0.406	0.677485	0.274972	58.07	TLE1	TLE family member 1, transcriptional corepressor
80010	NA	7.12e-02	0.501	-1.804442	-0.904788	35.77	RMI1	RecQ mediated genome instability 1
10912	NA	3.46e-01	0.668	0.942968	0.630012	18.04	GADD45G	growth arrest and DNA damage inducible gamma
6850	NA	6.14e-01	1.002	-0.504307	-0.505468	20.66	SYK	spleen associated tyrosine kinase
3376	NA	4.17e-02	0.47	-2.036478	-0.957107	51.1	IARS1	isoleucyl-tRNA synthetase 1
84909	NA	8.23e-01	0.385	0.223966	0.086285	72	AOPEP	aminopeptidase O (putative)
195828	NA	4.19e-01	0.494	0.80746	0.398605	60.33	ZNF367	zinc finger protein 367
10592	NA	8.86e-01	0.712	-0.143687	-0.102237	20.09	SMC2	structural maintenance of chromosomes 2
8727	NA	4.77e-01	0.773	-0.711272	-0.549957	9.76	CTNNAL1	catenin alpha like 1
9128	NA	4.03e-01	0.386	0.835939	0.322905	77.69	PRPF4	pre-mRNA processing factor 4
5742	NA	8.11e-01	0.764	0.239071	0.182562	17.54	PTGS1	prostaglandin-endoperoxide synthase 1
23452	NA	5.74e-01	1.223	0.562151	0.687764	8.52	ANGPTL2	angiopoietin like 2
6812	NA	6.69e-01	0.474	-0.427784	-0.202608	29.11	STXBP1	syntaxin binding protein 1
138428	NA	6.69e-01	0.474	-0.427784	-0.202608	29.11	PTRH1	peptidyl-tRNA hydrolase 1 homolog
2022	NA	9.06e-02	0.678	-1.692241	-1.147698	24.99	ENG	endoglin
8818	NA	2.61e-01	0.673	-1.124744	-0.756885	13.04	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory
3934	NA	6.38e-01	0.498	0.470044	0.233884	42.55	LCN2	lipocalin 2
1759	NA	3.16e-01	0.42	-1.003306	-0.421872	46.58	DNM1	dynamin 1
26995	NA	1.55e-01	0.356	-1.4222	-0.506263	60.56	TRUB2	TruB pseudouridine synthase family member 2
105376286	NA	1.55e-01	0.356	-1.4222	-0.506263	60.56	LOC105376286	uncharacterized LOC105376286
2021	NA	2.05e-01	0.455	1.266803	0.575922	32.24	ENDOG	endonuclease G
5900	NA	9.20e-01	0.771	0.100413	0.077372	13.22	RALGDS	ral guanine nucleotide dissociation stimulator
11182	NA	2.56e-01	0.459	1.135957	0.520866	36.62	SLC2A6	solute carrier family 2 member 6
51116	NA	7.73e-01	0.589	-0.288538	-0.169851	19.91	MRPS2	mitochondrial ribosomal protein S2
101928525	NA	7.73e-01	0.589	-0.288538	-0.169851	19.91	LOC101928525	uncharacterized LOC101928525
4851	NA	5.35e-01	0.51	0.619719	0.315797	30.31	NOTCH1	notch receptor 1
56654	NA	2.64e-01	0.298	1.11642	0.33226	123.31	NPDC1	neural proliferation, differentiation and control 1
5214	NA	5.63e-01	0.421	-0.579028	-0.243579	100.54	PFKP	phosphofructokinase, platelet
2665	NA	7.61e-01	0.606	-0.303834	-0.184173	16.61	GDI2	GDP dissociation inhibitor 2
11164	NA	4.98e-01	0.773	0.677198	0.523248	11.86	NUDT5	nudix hydrolase 5
55388	NA	3.91e-02	0.656	2.0632	1.352997	18.16	MCM10	minichromosome maintenance 10 replication initiation factor
22852	NA	4.37e-02	0.505	2.017425	1.017888	28.16	ANKRD26	ankyrin repeat domain containing 26
3185	NA	4.40e-01	0.517	0.772491	0.399121	47.79	HNRNPF	heterogeneous nuclear ribonucleoprotein F
728113	NA	2.95e-01	0.555	1.046259	0.581108	24.77	ANXA8L1	annexin A8 like 1
653145	NA	4.08e-01	0.67	0.828136	0.554948	15.68	ANXA8	annexin A8
84159	NA	4.06e-01	0.471	-0.830691	-0.39092	31.34	ARID5B	AT-rich interaction domain 5B
54541	NA	1.67e-02	0.862	-2.39232	-2.062628	11.76	DDIT4	DNA damage inducible transcript 4
5328	NA	3.30e-01	0.51	-0.975109	-0.49699	57.65	PLAU	plasminogen activator, urokinase
57178	NA	5.73e-01	0.492	0.563078	0.277124	48.31	ZMIZ1	zinc finger MIZ-type containing 1
2746	NA	4.30e-01	0.281	-0.788389	-0.221206	129.12	GLUD1	glutamate dehydrogenase 1
5728	NA	3.16e-01	0.44	1.001932	0.440686	44.84	PTEN	phosphatase and tensin homolog
100132116	NA	5.45e-01	0.268	0.605217	0.161963	136.7	ACTA2-AS1	ACTA2 antisense RNA 1
59	NA	5.45e-01	0.268	0.605217	0.161963	136.7	ACTA2	actin alpha 2, smooth muscle
3433	NA	4.12e-01	0.335	-0.819735	-0.274283	84.73	IFIT2	interferon induced protein with tetratricopeptide repeats 2
143279	NA	1.81e-01	0.4	1.336941	0.53421	57.13	HECTD2	HECT domain E3 ubiquitin protein ligase 2
3832	NA	2.68e-01	0.492	1.107037	0.544462	30.94	KIF11	kinesin family member 11
55165	NA	2.39e-01	1.22	1.177075	1.435523	8.29	CEP55	centrosomal protein 55
64318	NA	2.05e-01	0.243	1.267281	0.308456	141.17	NOC3L	NOC3 like DNA replication regulator
3070	NA	5.58e-01	0.924	0.585475	0.541092	10.41	HELLS	helicase, lymphoid specific
1562	NA	8.08e-01	0.878	-0.243102	-0.21346	10.27	CYP2C18	cytochrome P450 family 2 subfamily C member 18
56889	NA	7.64e-01	0.376	0.299712	0.112629	71.33	TM9SF3	transmembrane 9 superfamily member 3
728658	NA	5.57e-01	0.423	-0.587288	-0.248178	37.91	RPL13AP5	ribosomal protein L13a pseudogene 5
23223	NA	6.75e-01	0.608	-0.419899	-0.255208	26.82	RRP12	ribosomal RNA processing 12 homolog
5223	NA	7.84e-01	0.447	0.273597	0.122262	31.48	PGAM1	phosphoglycerate mutase 1
84287	NA	2.50e-01	0.328	1.150518	0.377902	108.74	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16
4791	NA	2.37e-01	1.129	-1.181299	-1.33325	5.59	NFKB2	nuclear factor kappa B subunit 2
64429	NA	7.30e-01	0.313	-0.34533	-0.108058	103.27	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6
107984270	NA	8.26e-01	0.683	-0.219805	-0.150041	16.49	LOC107984270	uncharacterized LOC107984270
101	NA	9.84e-01	0.415	0.01998	0.008299	92.31	ADAM8	ADAM metallopeptidase domain 8
23410	NA	6.66e-01	1.138	0.43128	0.490613	10.03	SIRT3	sirtuin 3
6050	NA	7.74e-01	0.663	-0.287554	-0.190666	15.42	RNH1	ribonuclease/angiogenin inhibitor 1
3665	NA	5.12e-01	0.357	-0.655528	-0.234127	87.7	IRF7	interferon regulatory factor 7
6240	NA	7.65e-01	0.334	0.29864	0.09984	92.39	RRM1	ribonucleotide reductase catalytic subunit M1
23647	NA	8.18e-01	0.287	0.230176	0.066148	119.06	ARFIP2	ADP ribosylation factor interacting protein 2
133	NA	2.98e-01	0.396	1.041509	0.412102	57.22	ADM	adrenomedullin
6506	NA	2.14e-01	0.465	1.241413	0.576662	98.03	SLC1A2	solute carrier family 1 member 2
7189	NA	8.35e-01	0.536	0.208295	0.111644	21.66	TRAF6	TNF receptor associated factor 6
55761	NA	6.53e-01	0.398	0.448906	0.178772	47.51	TTC17	tetratricopeptide repeat domain 17
392	NA	5.22e-01	0.36	0.639653	0.230085	90.52	ARHGAP1	Rho GTPase activating protein 1
29763	NA	7.89e-01	0.915	-0.267844	-0.245016	10.75	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
1643	NA	1.76e-01	0.321	1.352358	0.434556	140.04	DDB2	damage specific DNA binding protein 2
2346	NA	6.83e-01	0.434	0.407974	0.177029	50.12	FOLH1	folate hydrolase 1
219972	NA	2.44e-01	0.516	-1.163855	-0.600319	89.82	MPEG1	macrophage expressed 1
64231	NA	4.28e-01	0.845	0.793158	0.670285	11.81	MS4A6A	membrane spanning 4-domains A6A
58475	NA	9.78e-01	0.507	0.026989	0.013686	123.42	MS4A7	membrane spanning 4-domains A7
51296	NA	5.98e-01	0.386	-0.527276	-0.203321	81.73	SLC15A3	solute carrier family 15 member 3
2237	NA	9.14e-01	0.539	-0.10804	-0.05819	32.91	FEN1	flap structure-specific endonuclease 1
5331	NA	7.38e-01	0.494	0.33444	0.165049	27.34	PLCB3	phospholipase C beta 3
572	NA	3.57e-01	0.414	-0.921769	-0.381894	47.06	BAD	BCL2 associated agonist of cell death
11007	NA	1.95e-01	0.391	-1.295512	-0.50699	69.66	CCDC85B	coiled-coil domain containing 85B
57804	NA	3.14e-01	0.582	-1.005877	-0.585887	40.52	POLD4	DNA polymerase delta 4, accessory subunit
5883	NA	4.49e-02	0.696	2.005817	1.39527	26.78	RAD9A	RAD9 checkpoint clamp component A
374403	NA	1.05e-01	0.56	-1.619185	-0.906435	29.96	TBC1D10C	TBC1 domain family member 10C
3508	NA	6.24e-01	0.465	0.490104	0.228067	35.86	IGHMBP2	immunoglobulin mu DNA binding protein 2
595	NA	4.84e-01	0.434	-0.699101	-0.303753	46.77	CCND1	cyclin D1
9789	NA	1.94e-02	0.516	-2.338599	-1.205639	25.81	SPCS2	signal peptidase complex subunit 2
81544	NA	1.49e-01	0.956	1.444036	1.380689	13.81	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
79053	NA	6.62e-01	0.782	-0.43705	-0.341773	9.67	ALG8	ALG8 alpha-1,3-glucosyltransferase
5547	NA	2.26e-01	0.572	1.210736	0.692129	20.13	PRCP	prolylcarboxypeptidase
54843	NA	2.98e-01	0.828	1.040753	0.862175	11.67	SYTL2	synaptotagmin like 2
8726	NA	9.91e-01	0.491	0.011797	0.005793	31.82	EED	embryonic ectoderm development
51501	NA	9.61e-02	0.29	1.664196	0.482013	107.23	HIKESHI	heat shock protein nuclear import factor hikeshi
219595	NA	4.77e-01	0.444	0.710424	0.315655	57.34	FOLH1B	folate hydrolase 1B (pseudogene)
2526	NA	6.59e-01	0.767	0.440963	0.338365	14.48	FUT4	fucosyltransferase 4
9702	NA	8.55e-02	0.258	1.719898	0.444444	137.46	CEP57	centrosomal protein 57
8898	NA	8.78e-01	0.921	-0.153583	-0.14152	14.69	MTMR2	myotubularin related protein 2
4312	NA	6.40e-01	1.818	0.467256	0.849409	34.64	MMP1	matrix metallopeptidase 1
1662	NA	8.14e-01	0.309	0.235582	0.072734	134.97	DDX10	DEAD-box helicase 10
3606	NA	1.13e-01	0.381	1.586153	0.603846	73.83	IL18	interleukin 18
9183	NA	6.52e-01	0.617	0.451554	0.278729	17.11	ZW10	zw10 kinetochore protein
6876	NA	8.86e-01	0.445	-0.143165	-0.063718	64.55	TAGLN	transgelin
3587	NA	5.02e-01	0.701	0.671472	0.470443	23.31	IL10RA	interleukin 10 receptor subunit alpha
120425	NA	9.26e-01	0.723	0.092699	0.06706	17.44	JAML	junction adhesion molecule like
916	NA	4.12e-01	1.148	0.821192	0.942544	9.28	CD3E	CD3 epsilon subunit of T-cell receptor complex
915	NA	2.30e-01	0.608	1.201533	0.730665	43.74	CD3D	CD3 delta subunit of T-cell receptor complex
2542	NA	1.32e-01	0.601	-1.504595	-0.904445	25.67	SLC37A4	solute carrier family 37 member 4
3014	NA	7.07e-01	1.018	-0.375877	-0.382694	10.76	H2AX	H2A.X variant histone
79671	NA	2.41e-01	0.641	1.172814	0.751652	18.67	NLRX1	NLR family member X1
56253	NA	9.20e-01	0.553	0.100754	0.055671	46.99	CRTAM	cytotoxic and regulatory T cell molecule
1111	NA	4.15e-01	0.453	0.815019	0.369136	49.68	CHEK1	checkpoint kinase 1
196513	NA	2.76e-02	0.661	-2.203476	-1.456848	16.16	DCP1B	decapping mRNA 1B
10635	NA	4.16e-01	0.731	0.814075	0.595487	27.37	RAD51AP1	RAD51 associated protein 1
9918	NA	4.82e-01	0.515	0.703211	0.362109	35.49	NCAPD2	non-SMC condensin I complex subunit D2
50813	NA	2.43e-01	0.6	-1.166507	-0.699943	17.03	COPS7A	COP9 signalosome subunit 7A
920	NA	4.93e-01	0.572	0.686336	0.392451	22.04	CD4	CD4 molecule
7167	NA	4.77e-01	0.49	0.710727	0.348399	26.68	TPI1	triosephosphate isomerase 1
2026	NA	7.68e-01	0.64	-0.295398	-0.1891	20.88	ENO2	enolase 2
10436	NA	2.15e-01	0.87	1.239871	1.078203	13	EMG1	EMG1 N1-specific pseudouridine methyltransferase
715	NA	8.45e-01	0.83	-0.19544	-0.162257	10.85	C1R	complement C1r
144195	NA	2.30e-02	0.46	2.273979	1.046921	66.9	SLC2A14	solute carrier family 2 member 14
6515	NA	1.26e-01	0.662	-1.529719	-1.0122	26.65	SLC2A3	solute carrier family 2 member 3
719	NA	8.16e-01	0.39	0.232356	0.090532	140.38	C3AR1	complement C3a receptor 1
50856	NA	4.23e-01	0.372	0.801896	0.298033	65.39	CLEC4A	C-type lectin domain family 4 member A
969	NA	1.15e-02	0.755	2.525957	1.907963	20.6	CD69	CD69 molecule
64581	NA	7.37e-01	0.407	0.335281	0.136552	108.89	CLEC7A	C-type lectin domain containing 7A
100528032	NA	2.72e-01	0.601	1.09959	0.660957	21.33	KLRC4-KLRK1	KLRC4-KLRK1 readthrough
22914	NA	2.72e-01	0.601	1.09959	0.660957	21.33	KLRK1	killer cell lectin like receptor K1
3822	NA	1.94e-01	0.462	1.29905	0.600468	47.98	KLRC2	killer cell lectin like receptor C2
51026	NA	9.54e-01	0.494	-0.057786	-0.028564	29.29	GOLT1B	golgi transport 1B
283464	NA	9.56e-01	0.498	-0.054718	-0.027259	40.98	GXYLT1	glucoside xylosyltransferase 1
347902	NA	7.12e-01	0.43	-0.369686	-0.158938	63.57	AMIGO2	adhesion molecule with Ig like domain 2
84790	NA	4.93e-01	0.417	0.685874	0.286321	51.86	TUBA1C	tubulin alpha 1c
29127	NA	7.41e-01	0.853	-0.330172	-0.281563	10.14	RACGAP1	Rac GTPase activating protein 1
466	NA	1.63e-01	0.465	1.396004	0.648673	44.84	ATF1	activating transcription factor 1
51411	NA	7.81e-01	0.461	-0.278115	-0.128121	109.55	BIN2	bridging integrator 2
3855	NA	5.65e-03	0.346	-2.767433	-0.956519	112.5	KRT7	keratin 7
109729127	NA	7.76e-02	0.438	-1.765043	-0.773629	83.84	KRT7-AS	KRT7 antisense RNA 1
3489	NA	3.07e-01	0.418	1.021263	0.426462	43.39	IGFBP6	insulin like growth factor binding protein 6
9700	NA	9.74e-01	0.969	0.033138	0.032119	12.38	ESPL1	extra spindle pole bodies like 1, separase
57658	NA	3.15e-01	0.42	1.004688	0.421682	63.15	CALCOCO1	calcium binding and coiled-coil domain 1
1017	NA	9.95e-01	0.508	-0.005838	-0.002967	28.51	CDK2	cyclin dependent kinase 2
1431	NA	4.70e-01	0.385	0.723025	0.278284	49.12	CS	citrate synthase
64333	NA	1.62e-01	0.43	1.398607	0.601267	39.93	ARHGAP9	Rho GTPase activating protein 9
57122	NA	4.28e-01	0.555	-0.792539	-0.439704	28.95	NUP107	nucleoporin 107
79738	NA	3.43e-01	0.418	-0.947905	-0.39634	67.36	BBS10	Bardet-Biedl syndrome 10
100528030	NA	5.85e-01	0.341	-0.545871	-0.186086	62.03	POC1B-GALNT4	POC1B-GALNT4 readthrough
8693	NA	5.85e-01	0.341	-0.545871	-0.186086	62.03	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
8835	NA	8.99e-01	0.892	-0.126441	-0.112778	8.24	SOCS2	suppressor of cytokine signaling 2
4801	NA	9.85e-01	0.396	0.019212	0.007603	66.7	NFYB	nuclear transcription factor Y subunit beta
50515	NA	9.76e-01	0.345	-0.030496	-0.010523	126.5	CHST11	carbohydrate sulfotransferase 11
11137	NA	9.73e-01	0.513	0.033531	0.017211	28.92	PWP1	PWP1 homolog, endonuclein
8550	NA	3.59e-01	0.309	0.917497	0.283671	102.34	MAPKAPK5	MAPK activated protein kinase 5
23014	NA	3.44e-01	0.549	0.945352	0.519319	35.16	FBXO21	F-box protein 21
5985	NA	2.88e-01	0.808	1.062564	0.858067	13.21	RFC5	replication factor C subunit 5
5564	NA	8.62e-01	0.277	-0.173199	-0.047995	129.67	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
5829	NA	4.93e-01	0.544	0.68625	0.373378	47.96	PXN	paxillin
51499	NA	8.27e-01	0.302	0.218516	0.066099	113.19	TRIAP1	TP53 regulated inhibitor of apoptosis 1
51367	NA	1.17e-01	0.319	1.569598	0.500636	83.64	POP5	POP5 homolog, ribonuclease P/MRP subunit
6927	NA	6.48e-01	0.428	0.456089	0.195006	96.68	HNF1A	HNF1 homeobox A
5715	NA	5.04e-01	0.404	-0.668615	-0.269854	45.5	PSMD9	proteasome 26S subunit, non-ATPase 9
80324	NA	8.66e-01	0.342	-0.168979	-0.057736	108.18	PUS1	pseudouridine synthase 1
5827	NA	4.04e-01	0.337	0.834077	0.281065	140.57	PXMP2	peroxisomal membrane protein 2
7750	NA	3.86e-01	0.431	0.86605	0.373654	63.12	ZMYM2	zinc finger MYM-type containing 2
2706	NA	2.50e-01	0.375	-1.15003	-0.431291	60.85	GJB2	gap junction protein beta 2
10810	NA	6.51e-01	0.422	-0.452016	-0.190569	38.29	WASF3	WASP family member 3
5983	NA	2.83e-01	0.429	1.073835	0.460561	43.92	RFC3	replication factor C subunit 3
94240	NA	6.62e-01	0.535	0.436967	0.233974	20.99	EPSTI1	epithelial stromal interaction 1
688	NA	4.19e-03	0.438	-2.863638	-1.255003	123.79	KLF5	KLF transcription factor 5
23077	NA	5.74e-01	0.274	0.561447	0.15374	140.77	MYCBP2	MYC binding protein 2
10673	NA	2.34e-02	0.517	2.266982	1.172202	31.86	TNFSF13B	TNF superfamily member 13b
1282	NA	6.10e-01	0.518	-0.510521	-0.264676	114.84	COL4A1	collagen type IV alpha 1 chain
1284	NA	6.78e-01	0.408	-0.415757	-0.169538	75.81	COL4A2	collagen type IV alpha 2 chain
6039	NA	3.21e-01	0.418	0.992644	0.41519	138.89	RNASE6	ribonuclease A family member k6
5018	NA	8.30e-01	0.295	-0.215119	-0.06345	112.37	OXA1L	OXA1L mitochondrial inner membrane protein
9056	NA	9.03e-02	0.746	1.693741	1.264094	18.26	SLC7A7	solute carrier family 7 member 7
599	NA	6.84e-01	0.47	-0.407327	-0.191274	31.02	BCL2L2	BCL2 like 2
100529063	NA	6.84e-01	0.47	-0.407327	-0.191274	31.02	BCL2L2-PABPN1	BCL2L2-PABPN1 readthrough
51292	NA	2.16e-01	0.301	1.238045	0.372913	103.03	GMPR2	guanosine monophosphate reductase 2
11035	NA	5.82e-01	0.451	0.549859	0.247808	38.98	RIPK3	receptor interacting serine/threonine kinase 3
58533	NA	6.79e-01	0.588	-0.413691	-0.243149	23.82	SNX6	sorting nexin 6
55012	NA	3.25e-01	0.596	0.983505	0.586489	24.66	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma
5427	NA	8.38e-01	0.692	0.204566	0.141522	16.87	POLE2	DNA polymerase epsilon 2, accessory subunit
27109	NA	9.18e-01	0.476	0.103202	0.049084	36.65	DMAC2L	distal membrane arm assembly component 2 like
81542	NA	7.95e-01	0.412	-0.260397	-0.107157	44.25	TMX1	thioredoxin related transmembrane protein 1
652	NA	9.48e-01	0.8	0.065743	0.052588	9.86	BMP4	bone morphogenetic protein 4
1033	NA	1.65e-02	0.556	2.398024	1.333076	27.05	CDKN3	cyclin dependent kinase inhibitor 3
10668	NA	9.70e-01	0.534	-0.037695	-0.020133	33.04	CGRRF1	cell growth regulator with ring finger domain 1
93487	NA	3.92e-01	0.327	0.855473	0.279594	109.54	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like
26520	NA	9.82e-01	0.732	0.023036	0.016858	16.82	TIMM9	translocase of inner mitochondrial membrane 9
5583	NA	3.29e-01	0.618	0.976964	0.604052	16.95	PRKCH	protein kinase C eta
5529	NA	2.28e-01	0.39	-1.205029	-0.469912	68.38	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon
23224	NA	5.44e-01	0.344	0.606656	0.208774	114.66	SYNE2	spectrin repeat containing nuclear envelope protein 2
3306	NA	4.61e-01	0.889	-0.737822	-0.655692	12.97	HSPA2	heat shock protein family A (Hsp70) member 2
2877	NA	9.39e-01	0.31	-0.076045	-0.023563	111.31	GPX2	glutathione peroxidase 2
2353	NA	4.17e-01	0.571	-0.811122	-0.463103	55.73	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
2954	NA	4.43e-01	0.352	0.767	0.269966	77.01	GSTZ1	glutathione S-transferase zeta 1
9517	NA	1.14e-01	0.285	-1.57841	-0.449855	140.69	SPTLC2	serine palmitoyltransferase long chain base subunit 2
23768	NA	6.94e-01	0.532	-0.392915	-0.209054	32.32	FLRT2	fibronectin leucine rich transmembrane protein 2
8477	NA	6.15e-01	0.488	0.502927	0.245403	59.4	GPR65	G protein-coupled receptor 65
5700	NA	7.33e-01	0.548	-0.34054	-0.186548	19.62	PSMC1	proteasome 26S subunit, ATPase 1
55051	NA	7.33e-01	0.548	-0.34054	-0.186548	19.62	NRDE2	NRDE-2, necessary for RNA interference, domain containing
5641	NA	8.37e-01	0.765	-0.20524	-0.156906	10.57	LGMN	legumain
3429	NA	4.51e-01	0.561	-0.753832	-0.422782	31.13	IFI27	interferon alpha inducible protein 27
7443	NA	9.19e-01	0.295	0.101307	0.029851	109.12	VRK1	VRK serine/threonine kinase 1
23368	NA	2.57e-01	0.57	-1.132712	-0.645389	47.77	PPP1R13B	protein phosphatase 1 regulatory subunit 13B
104472715	NA	7.57e-01	0.366	0.309903	0.11347	61.58	SNHG14	small nucleolar RNA host gene 14
6638	NA	7.57e-01	0.366	0.309903	0.11347	61.58	SNRPN	small nuclear ribonucleoprotein polypeptide N
8926	NA	7.57e-01	0.366	0.309903	0.11347	61.58	SNURF	SNRPN upstream open reading frame
7057	NA	7.51e-01	0.595	0.317708	0.189173	41.6	THBS1	thrombospondin 1
90427	NA	3.80e-01	0.381	-0.878009	-0.334223	45.54	BMF	Bcl2 modifying factor
90417	NA	8.88e-01	0.262	-0.140964	-0.036955	115	KNSTRN	kinetochore localized astrin (SPAG5) binding protein
54567	NA	7.05e-01	0.682	-0.377915	-0.257717	13.46	DLL4	delta like canonical Notch ligand 4
79094	NA	1.44e-02	0.65	2.448042	1.592215	25.82	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
27229	NA	9.00e-01	0.743	0.125725	0.09341	10.94	TUBGCP4	tubulin gamma complex associated protein 4
7158	NA	9.00e-01	0.743	0.125725	0.09341	10.94	TP53BP1	tumor protein p53 binding protein 1
58472	NA	4.13e-01	0.339	0.819198	0.27749	85.62	SQOR	sulfide quinone oxidoreductase
2252	NA	2.73e-01	0.456	-1.095132	-0.499863	60.94	FGF7	fibroblast growth factor 7
10681	NA	4.32e-01	0.836	0.785082	0.656227	9.88	GNB5	G protein subunit beta 5
